section,key,u,v,i,t,value
transfer,cT,1,2,17,9,5
transfer,cT,1,2,17,10,5
transfer,cT,1,2,17,11,5
transfer,cT,1,2,17,12,5
transfer,cT,1,2,17,13,5
transfer,cT,1,2,17,14,5
transfer,cT,1,2,18,0,5
transfer,cT,1,2,18,1,5
transfer,cT,1,2,18,2,5
transfer,cT,1,2,18,3,5
transfer,cT,1,2,18,4,5
transfer,cT,1,2,18,5,5
transfer,cT,1,2,18,6,5
transfer,cT,1,2,18,7,5
transfer,cT,1,2,18,8,5
transfer,cT,1,2,18,9,5
transfer,cT,1,2,18,10,5
transfer,cT,1,2,18,11,5
transfer,cT,1,2,18,12,5
transfer,cT,1,2,18,13,5
transfer,cT,1,2,18,14,5
transfer,cT,1,2,19,0,5
transfer,cT,1,2,19,1,5
transfer,cT,1,2,19,2,5
transfer,cT,1,2,19,3,5
transfer,cT,1,2,19,4,5
transfer,cT,1,2,19,5,5
transfer,cT,1,2,19,6,5
transfer,cT,1,2,19,7,5
transfer,cT,1,2,19,8,5
transfer,cT,1,2,19,9,5
transfer,cT,1,2,19,10,5
transfer,cT,1,2,19,11,5
transfer,cT,1,2,19,12,5
transfer,cT,1,2,19,13,5
transfer,cT,1,2,19,14,5
transfer,cT,1,3,0,0,5
transfer,cT,1,3,0,1,5
transfer,cT,1,3,0,2,5
transfer,cT,1,3,0,3,5
transfer,cT,1,3,0,4,5
transfer,cT,1,3,0,5,5
transfer,cT,1,3,0,6,5
transfer,cT,1,3,0,7,5
transfer,cT,1,3,0,8,5
transfer,cT,1,3,0,9,5
transfer,cT,1,3,0,10,5
transfer,cT,1,3,0,11,5
transfer,cT,1,3,0,12,5
transfer,cT,1,3,0,13,5
transfer,cT,1,3,0,14,5
transfer,cT,1,3,1,0,5
transfer,cT,1,3,1,1,5
transfer,cT,1,3,1,2,5
transfer,cT,1,3,1,3,5
transfer,cT,1,3,1,4,5
transfer,cT,1,3,1,5,5
transfer,cT,1,3,1,6,5
transfer,cT,1,3,1,7,5
transfer,cT,1,3,1,8,5
transfer,cT,1,3,1,9,5
transfer,cT,1,3,1,10,5
transfer,cT,1,3,1,11,5
transfer,cT,1,3,1,12,5
transfer,cT,1,3,1,13,5
transfer,cT,1,3,1,14,5
transfer,cT,1,3,2,0,5
transfer,cT,1,3,2,1,5
transfer,cT,1,3,2,2,5
transfer,cT,1,3,2,3,5
transfer,cT,1,3,2,4,5
transfer,cT,1,3,2,5,5
transfer,cT,1,3,2,6,5
transfer,cT,1,3,2,7,5
transfer,cT,1,3,2,8,5
transfer,cT,1,3,2,9,5
transfer,cT,1,3,2,10,5
transfer,cT,1,3,2,11,5
transfer,cT,1,3,2,12,5
transfer,cT,1,3,2,13,5
transfer,cT,1,3,2,14,5
transfer,cT,1,3,3,0,5
transfer,cT,1,3,3,1,5
transfer,cT,1,3,3,2,5
transfer,cT,1,3,3,3,5
transfer,cT,1,3,3,4,5
transfer,cT,1,3,3,5,5
transfer,cT,1,3,3,6,5
transfer,cT,1,3,3,7,5
transfer,cT,1,3,3,8,5
transfer,cT,1,3,3,9,5
transfer,cT,1,3,3,10,5
transfer,cT,1,3,3,11,5
transfer,cT,1,3,3,12,5
transfer,cT,1,3,3,13,5
transfer,cT,1,3,3,14,5
transfer,cT,1,3,4,0,5
transfer,cT,1,3,4,1,5
transfer,cT,1,3,4,2,5
transfer,cT,1,3,4,3,5
transfer,cT,1,3,4,4,5
transfer,cT,1,3,4,5,5
transfer,cT,1,3,4,6,5
transfer,cT,1,3,4,7,5
transfer,cT,1,3,4,8,5
transfer,cT,1,3,4,9,5
transfer,cT,1,3,4,10,5
transfer,cT,1,3,4,11,5
transfer,cT,1,3,4,12,5
transfer,cT,1,3,4,13,5
transfer,cT,1,3,4,14,5
transfer,cT,1,3,5,0,5
transfer,cT,1,3,5,1,5
transfer,cT,1,3,5,2,5
transfer,cT,1,3,5,3,5
transfer,cT,1,3,5,4,5
transfer,cT,1,3,5,5,5
transfer,cT,1,3,5,6,5
transfer,cT,1,3,5,7,5
transfer,cT,1,3,5,8,5
transfer,cT,1,3,5,9,5
transfer,cT,1,3,5,10,5
transfer,cT,1,3,5,11,5
transfer,cT,1,3,5,12,5
transfer,cT,1,3,5,13,5
transfer,cT,1,3,5,14,5
transfer,cT,1,3,6,0,5
transfer,cT,1,3,6,1,5
transfer,cT,1,3,6,2,5
transfer,cT,1,3,6,3,5
transfer,cT,1,3,6,4,5
transfer,cT,1,3,6,5,5
transfer,cT,1,3,6,6,5
transfer,cT,1,3,6,7,5
transfer,cT,1,3,6,8,5
transfer,cT,1,3,6,9,5
transfer,cT,1,3,6,10,5
transfer,cT,1,3,6,11,5
transfer,cT,1,3,6,12,5
transfer,cT,1,3,6,13,5
transfer,cT,1,3,6,14,5
transfer,cT,1,3,7,0,5
transfer,cT,1,3,7,1,5
transfer,cT,1,3,7,2,5
transfer,cT,1,3,7,3,5
transfer,cT,1,3,7,4,5
transfer,cT,1,3,7,5,5
transfer,cT,1,3,7,6,5
transfer,cT,1,3,7,7,5
transfer,cT,1,3,7,8,5
transfer,cT,1,3,7,9,5
transfer,cT,1,3,7,10,5
transfer,cT,1,3,7,11,5
transfer,cT,1,3,7,12,5
transfer,cT,1,3,7,13,5
transfer,cT,1,3,7,14,5
transfer,cT,1,3,8,0,5
transfer,cT,1,3,8,1,5
transfer,cT,1,3,8,2,5
transfer,cT,1,3,8,3,5
transfer,cT,1,3,8,4,5
transfer,cT,1,3,8,5,5
transfer,cT,1,3,8,6,5
transfer,cT,1,3,8,7,5
transfer,cT,1,3,8,8,5
transfer,cT,1,3,8,9,5
transfer,cT,1,3,8,10,5
transfer,cT,1,3,8,11,5
transfer,cT,1,3,8,12,5
transfer,cT,1,3,8,13,5
transfer,cT,1,3,8,14,5
transfer,cT,1,3,9,0,5
transfer,cT,1,3,9,1,5
transfer,cT,1,3,9,2,5
transfer,cT,1,3,9,3,5
transfer,cT,1,3,9,4,5
transfer,cT,1,3,9,5,5
transfer,cT,1,3,9,6,5
transfer,cT,1,3,9,7,5
transfer,cT,1,3,9,8,5
transfer,cT,1,3,9,9,5
transfer,cT,1,3,9,10,5
transfer,cT,1,3,9,11,5
transfer,cT,1,3,9,12,5
transfer,cT,1,3,9,13,5
transfer,cT,1,3,9,14,5
transfer,cT,1,3,10,0,5
transfer,cT,1,3,10,1,5
transfer,cT,1,3,10,2,5
transfer,cT,1,3,10,3,5
transfer,cT,1,3,10,4,5
transfer,cT,1,3,10,5,5
transfer,cT,1,3,10,6,5
transfer,cT,1,3,10,7,5
transfer,cT,1,3,10,8,5
transfer,cT,1,3,10,9,5
transfer,cT,1,3,10,10,5
transfer,cT,1,3,10,11,5
transfer,cT,1,3,10,12,5
transfer,cT,1,3,10,13,5
transfer,cT,1,3,10,14,5
transfer,cT,1,3,11,0,5
transfer,cT,1,3,11,1,5
transfer,cT,1,3,11,2,5
transfer,cT,1,3,11,3,5
transfer,cT,1,3,11,4,5
transfer,cT,1,3,11,5,5
transfer,cT,1,3,11,6,5
transfer,cT,1,3,11,7,5
transfer,cT,1,3,11,8,5
transfer,cT,1,3,11,9,5
transfer,cT,1,3,11,10,5
transfer,cT,1,3,11,11,5
transfer,cT,1,3,11,12,5
transfer,cT,1,3,11,13,5
transfer,cT,1,3,11,14,5
transfer,cT,1,3,12,0,5
transfer,cT,1,3,12,1,5
transfer,cT,1,3,12,2,5
transfer,cT,1,3,12,3,5
transfer,cT,1,3,12,4,5
transfer,cT,1,3,12,5,5
transfer,cT,1,3,12,6,5
transfer,cT,1,3,12,7,5
transfer,cT,1,3,12,8,5
transfer,cT,1,3,12,9,5
transfer,cT,1,3,12,10,5
transfer,cT,1,3,12,11,5
transfer,cT,1,3,12,12,5
transfer,cT,1,3,12,13,5
transfer,cT,1,3,12,14,5
transfer,cT,1,3,13,0,5
transfer,cT,1,3,13,1,5
transfer,cT,1,3,13,2,5
transfer,cT,1,3,13,3,5
transfer,cT,1,3,13,4,5
transfer,cT,1,3,13,5,5
transfer,cT,1,3,13,6,5
transfer,cT,1,3,13,7,5
transfer,cT,1,3,13,8,5
transfer,cT,1,3,13,9,5
transfer,cT,1,3,13,10,5
transfer,cT,1,3,13,11,5
transfer,cT,1,3,13,12,5
transfer,cT,1,3,13,13,5
transfer,cT,1,3,13,14,5
transfer,cT,1,3,14,0,5
transfer,cT,1,3,14,1,5
transfer,cT,1,3,14,2,5
transfer,cT,1,3,14,3,5
transfer,cT,1,3,14,4,5
transfer,cT,1,3,14,5,5
transfer,cT,1,3,14,6,5
transfer,cT,1,3,14,7,5
transfer,cT,1,3,14,8,5
transfer,cT,1,3,14,9,5
transfer,cT,1,3,14,10,5
transfer,cT,1,3,14,11,5
transfer,cT,1,3,14,12,5
transfer,cT,1,3,14,13,5
transfer,cT,1,3,14,14,5
transfer,cT,1,3,15,0,5
transfer,cT,1,3,15,1,5
transfer,cT,1,3,15,2,5
transfer,cT,1,3,15,3,5
transfer,cT,1,3,15,4,5
transfer,cT,1,3,15,5,5
transfer,cT,1,3,15,6,5
transfer,cT,1,3,15,7,5
transfer,cT,1,3,15,8,5
transfer,cT,1,3,15,9,5
transfer,cT,1,3,15,10,5
transfer,cT,1,3,15,11,5
transfer,cT,1,3,15,12,5
transfer,cT,1,3,15,13,5
transfer,cT,1,3,15,14,5
transfer,cT,1,3,16,0,5
transfer,cT,1,3,16,1,5
transfer,cT,1,3,16,2,5
transfer,cT,1,3,16,3,5
transfer,cT,1,3,16,4,5
transfer,cT,1,3,16,5,5
transfer,cT,1,3,16,6,5
transfer,cT,1,3,16,7,5
transfer,cT,1,3,16,8,5
transfer,cT,1,3,16,9,5
transfer,cT,1,3,16,10,5
transfer,cT,1,3,16,11,5
transfer,cT,1,3,16,12,5
transfer,cT,1,3,16,13,5
transfer,cT,1,3,16,14,5
transfer,cT,1,3,17,0,5
transfer,cT,1,3,17,1,5
transfer,cT,1,3,17,2,5
transfer,cT,1,3,17,3,5
transfer,cT,1,3,17,4,5
transfer,cT,1,3,17,5,5
transfer,cT,1,3,17,6,5
transfer,cT,1,3,17,7,5
transfer,cT,1,3,17,8,5
transfer,cT,1,3,17,9,5
transfer,cT,1,3,17,10,5
transfer,cT,1,3,17,11,5
transfer,cT,1,3,17,12,5
transfer,cT,1,3,17,13,5
transfer,cT,1,3,17,14,5
transfer,cT,1,3,18,0,5
transfer,cT,1,3,18,1,5
transfer,cT,1,3,18,2,5
transfer,cT,1,3,18,3,5
transfer,cT,1,3,18,4,5
transfer,cT,1,3,18,5,5
transfer,cT,1,3,18,6,5
transfer,cT,1,3,18,7,5
transfer,cT,1,3,18,8,5
transfer,cT,1,3,18,9,5
transfer,cT,1,3,18,10,5
transfer,cT,1,3,18,11,5
transfer,cT,1,3,18,12,5
transfer,cT,1,3,18,13,5
transfer,cT,1,3,18,14,5
transfer,cT,1,3,19,0,5
transfer,cT,1,3,19,1,5
transfer,cT,1,3,19,2,5
transfer,cT,1,3,19,3,5
transfer,cT,1,3,19,4,5
transfer,cT,1,3,19,5,5
transfer,cT,1,3,19,6,5
transfer,cT,1,3,19,7,5
transfer,cT,1,3,19,8,5
transfer,cT,1,3,19,9,5
transfer,cT,1,3,19,10,5
transfer,cT,1,3,19,11,5
transfer,cT,1,3,19,12,5
transfer,cT,1,3,19,13,5
transfer,cT,1,3,19,14,5
transfer,cT,1,4,0,0,5
transfer,cT,1,4,0,1,5
transfer,cT,1,4,0,2,5
transfer,cT,1,4,0,3,5
transfer,cT,1,4,0,4,5
transfer,cT,1,4,0,5,5
transfer,cT,1,4,0,6,5
transfer,cT,1,4,0,7,5
transfer,cT,1,4,0,8,5
transfer,cT,1,4,0,9,5
transfer,cT,1,4,0,10,5
transfer,cT,1,4,0,11,5
transfer,cT,1,4,0,12,5
transfer,cT,1,4,0,13,5
transfer,cT,1,4,0,14,5
transfer,cT,1,4,1,0,5
transfer,cT,1,4,1,1,5
transfer,cT,1,4,1,2,5
transfer,cT,1,4,1,3,5
transfer,cT,1,4,1,4,5
transfer,cT,1,4,1,5,5
transfer,cT,1,4,1,6,5
transfer,cT,1,4,1,7,5
transfer,cT,1,4,1,8,5
transfer,cT,1,4,1,9,5
transfer,cT,1,4,1,10,5
transfer,cT,1,4,1,11,5
transfer,cT,1,4,1,12,5
transfer,cT,1,4,1,13,5
transfer,cT,1,4,1,14,5
transfer,cT,1,4,2,0,5
transfer,cT,1,4,2,1,5
transfer,cT,1,4,2,2,5
transfer,cT,1,4,2,3,5
transfer,cT,1,4,2,4,5
transfer,cT,1,4,2,5,5
transfer,cT,1,4,2,6,5
transfer,cT,1,4,2,7,5
transfer,cT,1,4,2,8,5
transfer,cT,1,4,2,9,5
transfer,cT,1,4,2,10,5
transfer,cT,1,4,2,11,5
transfer,cT,1,4,2,12,5
transfer,cT,1,4,2,13,5
transfer,cT,1,4,2,14,5
transfer,cT,1,4,3,0,5
transfer,cT,1,4,3,1,5
transfer,cT,1,4,3,2,5
transfer,cT,1,4,3,3,5
transfer,cT,1,4,3,4,5
transfer,cT,1,4,3,5,5
transfer,cT,1,4,3,6,5
transfer,cT,1,4,3,7,5
transfer,cT,1,4,3,8,5
transfer,cT,1,4,3,9,5
transfer,cT,1,4,3,10,5
transfer,cT,1,4,3,11,5
transfer,cT,1,4,3,12,5
transfer,cT,1,4,3,13,5
transfer,cT,1,4,3,14,5
transfer,cT,1,4,4,0,5
transfer,cT,1,4,4,1,5
transfer,cT,1,4,4,2,5
transfer,cT,1,4,4,3,5
transfer,cT,1,4,4,4,5
transfer,cT,1,4,4,5,5
transfer,cT,1,4,4,6,5
transfer,cT,1,4,4,7,5
transfer,cT,1,4,4,8,5
transfer,cT,1,4,4,9,5
transfer,cT,1,4,4,10,5
transfer,cT,1,4,4,11,5
transfer,cT,1,4,4,12,5
transfer,cT,1,4,4,13,5
transfer,cT,1,4,4,14,5
transfer,cT,1,4,5,0,5
transfer,cT,1,4,5,1,5
transfer,cT,1,4,5,2,5
transfer,cT,1,4,5,3,5
transfer,cT,1,4,5,4,5
transfer,cT,1,4,5,5,5
transfer,cT,1,4,5,6,5
transfer,cT,1,4,5,7,5
transfer,cT,1,4,5,8,5
transfer,cT,1,4,5,9,5
transfer,cT,1,4,5,10,5
transfer,cT,1,4,5,11,5
transfer,cT,1,4,5,12,5
transfer,cT,1,4,5,13,5
transfer,cT,1,4,5,14,5
transfer,cT,1,4,6,0,5
transfer,cT,1,4,6,1,5
transfer,cT,1,4,6,2,5
transfer,cT,1,4,6,3,5
transfer,cT,1,4,6,4,5
transfer,cT,1,4,6,5,5
transfer,cT,1,4,6,6,5
transfer,cT,1,4,6,7,5
transfer,cT,1,4,6,8,5
transfer,cT,1,4,6,9,5
transfer,cT,1,4,6,10,5
transfer,cT,1,4,6,11,5
transfer,cT,1,4,6,12,5
transfer,cT,1,4,6,13,5
transfer,cT,1,4,6,14,5
transfer,cT,1,4,7,0,5
transfer,cT,1,4,7,1,5
transfer,cT,1,4,7,2,5
transfer,cT,1,4,7,3,5
transfer,cT,1,4,7,4,5
transfer,cT,1,4,7,5,5
transfer,cT,1,4,7,6,5
transfer,cT,1,4,7,7,5
transfer,cT,1,4,7,8,5
transfer,cT,1,4,7,9,5
transfer,cT,1,4,7,10,5
transfer,cT,1,4,7,11,5
transfer,cT,1,4,7,12,5
transfer,cT,1,4,7,13,5
transfer,cT,1,4,7,14,5
transfer,cT,1,4,8,0,5
transfer,cT,1,4,8,1,5
transfer,cT,1,4,8,2,5
transfer,cT,1,4,8,3,5
transfer,cT,1,4,8,4,5
transfer,cT,1,4,8,5,5
transfer,cT,1,4,8,6,5
transfer,cT,1,4,8,7,5
transfer,cT,1,4,8,8,5
transfer,cT,1,4,8,9,5
transfer,cT,1,4,8,10,5
transfer,cT,1,4,8,11,5
transfer,cT,1,4,8,12,5
transfer,cT,1,4,8,13,5
transfer,cT,1,4,8,14,5
transfer,cT,1,4,9,0,5
transfer,cT,1,4,9,1,5
transfer,cT,1,4,9,2,5
transfer,cT,1,4,9,3,5
transfer,cT,1,4,9,4,5
transfer,cT,1,4,9,5,5
transfer,cT,1,4,9,6,5
transfer,cT,1,4,9,7,5
transfer,cT,1,4,9,8,5
transfer,cT,1,4,9,9,5
transfer,cT,1,4,9,10,5
transfer,cT,1,4,9,11,5
transfer,cT,1,4,9,12,5
transfer,cT,1,4,9,13,5
transfer,cT,1,4,9,14,5
transfer,cT,1,4,10,0,5
transfer,cT,1,4,10,1,5
transfer,cT,1,4,10,2,5
transfer,cT,1,4,10,3,5
transfer,cT,1,4,10,4,5
transfer,cT,1,4,10,5,5
transfer,cT,1,4,10,6,5
transfer,cT,1,4,10,7,5
transfer,cT,1,4,10,8,5
transfer,cT,1,4,10,9,5
transfer,cT,1,4,10,10,5
transfer,cT,1,4,10,11,5
transfer,cT,1,4,10,12,5
transfer,cT,1,4,10,13,5
transfer,cT,1,4,10,14,5
transfer,cT,1,4,11,0,5
transfer,cT,1,4,11,1,5
transfer,cT,1,4,11,2,5
transfer,cT,1,4,11,3,5
transfer,cT,1,4,11,4,5
transfer,cT,1,4,11,5,5
transfer,cT,1,4,11,6,5
transfer,cT,1,4,11,7,5
transfer,cT,1,4,11,8,5
transfer,cT,1,4,11,9,5
transfer,cT,1,4,11,10,5
transfer,cT,1,4,11,11,5
transfer,cT,1,4,11,12,5
transfer,cT,1,4,11,13,5
transfer,cT,1,4,11,14,5
transfer,cT,1,4,12,0,5
transfer,cT,1,4,12,1,5
transfer,cT,1,4,12,2,5
transfer,cT,1,4,12,3,5
transfer,cT,1,4,12,4,5
transfer,cT,1,4,12,5,5
transfer,cT,1,4,12,6,5
transfer,cT,1,4,12,7,5
transfer,cT,1,4,12,8,5
transfer,cT,1,4,12,9,5
transfer,cT,1,4,12,10,5
transfer,cT,1,4,12,11,5
transfer,cT,1,4,12,12,5
transfer,cT,1,4,12,13,5
transfer,cT,1,4,12,14,5
transfer,cT,1,4,13,0,5
transfer,cT,1,4,13,1,5
transfer,cT,1,4,13,2,5
transfer,cT,1,4,13,3,5
transfer,cT,1,4,13,4,5
transfer,cT,1,4,13,5,5
transfer,cT,1,4,13,6,5
transfer,cT,1,4,13,7,5
transfer,cT,1,4,13,8,5
transfer,cT,1,4,13,9,5
transfer,cT,1,4,13,10,5
transfer,cT,1,4,13,11,5
transfer,cT,1,4,13,12,5
transfer,cT,1,4,13,13,5
transfer,cT,1,4,13,14,5
transfer,cT,1,4,14,0,5
transfer,cT,1,4,14,1,5
transfer,cT,1,4,14,2,5
transfer,cT,1,4,14,3,5
transfer,cT,1,4,14,4,5
transfer,cT,1,4,14,5,5
transfer,cT,1,4,14,6,5
transfer,cT,1,4,14,7,5
transfer,cT,1,4,14,8,5
transfer,cT,1,4,14,9,5
transfer,cT,1,4,14,10,5
transfer,cT,1,4,14,11,5
transfer,cT,1,4,14,12,5
transfer,cT,1,4,14,13,5
transfer,cT,1,4,14,14,5
transfer,cT,1,4,15,0,5
transfer,cT,1,4,15,1,5
transfer,cT,1,4,15,2,5
transfer,cT,1,4,15,3,5
transfer,cT,1,4,15,4,5
transfer,cT,1,4,15,5,5
transfer,cT,1,4,15,6,5
transfer,cT,1,4,15,7,5
transfer,cT,1,4,15,8,5
transfer,cT,1,4,15,9,5
transfer,cT,1,4,15,10,5
transfer,cT,1,4,15,11,5
transfer,cT,1,4,15,12,5
transfer,cT,1,4,15,13,5
transfer,cT,1,4,15,14,5
transfer,cT,1,4,16,0,5
transfer,cT,1,4,16,1,5
transfer,cT,1,4,16,2,5
transfer,cT,1,4,16,3,5
transfer,cT,1,4,16,4,5
transfer,cT,1,4,16,5,5
transfer,cT,1,4,16,6,5
transfer,cT,1,4,16,7,5
transfer,cT,1,4,16,8,5
transfer,cT,1,4,16,9,5
transfer,cT,1,4,16,10,5
transfer,cT,1,4,16,11,5
transfer,cT,1,4,16,12,5
transfer,cT,1,4,16,13,5
transfer,cT,1,4,16,14,5
transfer,cT,1,4,17,0,5
transfer,cT,1,4,17,1,5
transfer,cT,1,4,17,2,5
transfer,cT,1,4,17,3,5
transfer,cT,1,4,17,4,5
transfer,cT,1,4,17,5,5
transfer,cT,1,4,17,6,5
transfer,cT,1,4,17,7,5
transfer,cT,1,4,17,8,5
transfer,cT,1,4,17,9,5
transfer,cT,1,4,17,10,5
transfer,cT,1,4,17,11,5
transfer,cT,1,4,17,12,5
transfer,cT,1,4,17,13,5
transfer,cT,1,4,17,14,5
transfer,cT,1,4,18,0,5
transfer,cT,1,4,18,1,5
transfer,cT,1,4,18,2,5
transfer,cT,1,4,18,3,5
transfer,cT,1,4,18,4,5
transfer,cT,1,4,18,5,5
transfer,cT,1,4,18,6,5
transfer,cT,1,4,18,7,5
transfer,cT,1,4,18,8,5
transfer,cT,1,4,18,9,5
transfer,cT,1,4,18,10,5
transfer,cT,1,4,18,11,5
transfer,cT,1,4,18,12,5
transfer,cT,1,4,18,13,5
transfer,cT,1,4,18,14,5
transfer,cT,1,4,19,0,5
transfer,cT,1,4,19,1,5
transfer,cT,1,4,19,2,5
transfer,cT,1,4,19,3,5
transfer,cT,1,4,19,4,5
transfer,cT,1,4,19,5,5
transfer,cT,1,4,19,6,5
transfer,cT,1,4,19,7,5
transfer,cT,1,4,19,8,5
transfer,cT,1,4,19,9,5
transfer,cT,1,4,19,10,5
transfer,cT,1,4,19,11,5
transfer,cT,1,4,19,12,5
transfer,cT,1,4,19,13,5
transfer,cT,1,4,19,14,5
transfer,cT,1,5,0,0,5
transfer,cT,1,5,0,1,5
transfer,cT,1,5,0,2,5
transfer,cT,1,5,0,3,5
transfer,cT,1,5,0,4,5
transfer,cT,1,5,0,5,5
transfer,cT,1,5,0,6,5
transfer,cT,1,5,0,7,5
transfer,cT,1,5,0,8,5
transfer,cT,1,5,0,9,5
transfer,cT,1,5,0,10,5
transfer,cT,1,5,0,11,5
transfer,cT,1,5,0,12,5
transfer,cT,1,5,0,13,5
transfer,cT,1,5,0,14,5
transfer,cT,1,5,1,0,5
transfer,cT,1,5,1,1,5
transfer,cT,1,5,1,2,5
transfer,cT,1,5,1,3,5
transfer,cT,1,5,1,4,5
transfer,cT,1,5,1,5,5
transfer,cT,1,5,1,6,5
transfer,cT,1,5,1,7,5
transfer,cT,1,5,1,8,5
transfer,cT,1,5,1,9,5
transfer,cT,1,5,1,10,5
transfer,cT,1,5,1,11,5
transfer,cT,1,5,1,12,5
transfer,cT,1,5,1,13,5
transfer,cT,1,5,1,14,5
transfer,cT,1,5,2,0,5
transfer,cT,1,5,2,1,5
transfer,cT,1,5,2,2,5
transfer,cT,1,5,2,3,5
transfer,cT,1,5,2,4,5
transfer,cT,1,5,2,5,5
transfer,cT,1,5,2,6,5
transfer,cT,1,5,2,7,5
transfer,cT,1,5,2,8,5
transfer,cT,1,5,2,9,5
transfer,cT,1,5,2,10,5
transfer,cT,1,5,2,11,5
transfer,cT,1,5,2,12,5
transfer,cT,1,5,2,13,5
transfer,cT,1,5,2,14,5
transfer,cT,1,5,3,0,5
transfer,cT,1,5,3,1,5
transfer,cT,1,5,3,2,5
transfer,cT,1,5,3,3,5
transfer,cT,1,5,3,4,5
transfer,cT,1,5,3,5,5
transfer,cT,1,5,3,6,5
transfer,cT,1,5,3,7,5
transfer,cT,1,5,3,8,5
transfer,cT,1,5,3,9,5
transfer,cT,1,5,3,10,5
transfer,cT,1,5,3,11,5
transfer,cT,1,5,3,12,5
transfer,cT,1,5,3,13,5
transfer,cT,1,5,3,14,5
transfer,cT,1,5,4,0,5
transfer,cT,1,5,4,1,5
transfer,cT,1,5,4,2,5
transfer,cT,1,5,4,3,5
transfer,cT,1,5,4,4,5
transfer,cT,1,5,4,5,5
transfer,cT,1,5,4,6,5
transfer,cT,1,5,4,7,5
transfer,cT,1,5,4,8,5
transfer,cT,1,5,4,9,5
transfer,cT,1,5,4,10,5
transfer,cT,1,5,4,11,5
transfer,cT,1,5,4,12,5
transfer,cT,1,5,4,13,5
transfer,cT,1,5,4,14,5
transfer,cT,1,5,5,0,5
transfer,cT,1,5,5,1,5
transfer,cT,1,5,5,2,5
transfer,cT,1,5,5,3,5
transfer,cT,1,5,5,4,5
transfer,cT,1,5,5,5,5
transfer,cT,1,5,5,6,5
transfer,cT,1,5,5,7,5
transfer,cT,1,5,5,8,5
transfer,cT,1,5,5,9,5
transfer,cT,1,5,5,10,5
transfer,cT,1,5,5,11,5
transfer,cT,1,5,5,12,5
transfer,cT,1,5,5,13,5
transfer,cT,1,5,5,14,5
transfer,cT,1,5,6,0,5
transfer,cT,1,5,6,1,5
transfer,cT,1,5,6,2,5
transfer,cT,1,5,6,3,5
transfer,cT,1,5,6,4,5
transfer,cT,1,5,6,5,5
transfer,cT,1,5,6,6,5
transfer,cT,1,5,6,7,5
transfer,cT,1,5,6,8,5
transfer,cT,1,5,6,9,5
transfer,cT,1,5,6,10,5
transfer,cT,1,5,6,11,5
transfer,cT,1,5,6,12,5
transfer,cT,1,5,6,13,5
transfer,cT,1,5,6,14,5
transfer,cT,1,5,7,0,5
transfer,cT,1,5,7,1,5
transfer,cT,1,5,7,2,5
transfer,cT,1,5,7,3,5
transfer,cT,1,5,7,4,5
transfer,cT,1,5,7,5,5
transfer,cT,1,5,7,6,5
transfer,cT,1,5,7,7,5
transfer,cT,1,5,7,8,5
transfer,cT,1,5,7,9,5
transfer,cT,1,5,7,10,5
transfer,cT,1,5,7,11,5
transfer,cT,1,5,7,12,5
transfer,cT,1,5,7,13,5
transfer,cT,1,5,7,14,5
transfer,cT,1,5,8,0,5
transfer,cT,1,5,8,1,5
transfer,cT,1,5,8,2,5
transfer,cT,1,5,8,3,5
transfer,cT,1,5,8,4,5
transfer,cT,1,5,8,5,5
transfer,cT,1,5,8,6,5
transfer,cT,1,5,8,7,5
transfer,cT,1,5,8,8,5
transfer,cT,1,5,8,9,5
transfer,cT,1,5,8,10,5
transfer,cT,1,5,8,11,5
transfer,cT,1,5,8,12,5
transfer,cT,1,5,8,13,5
transfer,cT,1,5,8,14,5
transfer,cT,1,5,9,0,5
transfer,cT,1,5,9,1,5
transfer,cT,1,5,9,2,5
transfer,cT,1,5,9,3,5
transfer,cT,1,5,9,4,5
transfer,cT,1,5,9,5,5
transfer,cT,1,5,9,6,5
transfer,cT,1,5,9,7,5
transfer,cT,1,5,9,8,5
transfer,cT,1,5,9,9,5
transfer,cT,1,5,9,10,5
transfer,cT,1,5,9,11,5
transfer,cT,1,5,9,12,5
transfer,cT,1,5,9,13,5
transfer,cT,1,5,9,14,5
transfer,cT,1,5,10,0,5
transfer,cT,1,5,10,1,5
transfer,cT,1,5,10,2,5
transfer,cT,1,5,10,3,5
transfer,cT,1,5,10,4,5
transfer,cT,1,5,10,5,5
transfer,cT,1,5,10,6,5
transfer,cT,1,5,10,7,5
transfer,cT,1,5,10,8,5
transfer,cT,1,5,10,9,5
transfer,cT,1,5,10,10,5
transfer,cT,1,5,10,11,5
transfer,cT,1,5,10,12,5
transfer,cT,1,5,10,13,5
transfer,cT,1,5,10,14,5
transfer,cT,1,5,11,0,5
transfer,cT,1,5,11,1,5
transfer,cT,1,5,11,2,5
transfer,cT,1,5,11,3,5
transfer,cT,1,5,11,4,5
transfer,cT,1,5,11,5,5
transfer,cT,1,5,11,6,5
transfer,cT,1,5,11,7,5
transfer,cT,1,5,11,8,5
transfer,cT,1,5,11,9,5
transfer,cT,1,5,11,10,5
transfer,cT,1,5,11,11,5
transfer,cT,1,5,11,12,5
transfer,cT,1,5,11,13,5
transfer,cT,1,5,11,14,5
transfer,cT,1,5,12,0,5
transfer,cT,1,5,12,1,5
transfer,cT,1,5,12,2,5
transfer,cT,1,5,12,3,5
transfer,cT,1,5,12,4,5
transfer,cT,1,5,12,5,5
